Sherlock	NP0	sherlock
picked	VVD	pick|picked
troops	NN2	troop
,	PUN	,
whom	PNQ	whom
we	PNP	we
had	VHD	have
taught	VVN	teach|taught
and	CJC	and
trained	VVN	train|trained
,	PUN	,
handling	VVG	handle|handling
our	DPS	we
own	DT0	own
weapons	NN2	weapon
,	PUN	,
and	CJC	and
blowing	VVG	blow|blowing
our	DPS	we
own	DT0	own
bugle-calls	NN2	bugle-calls
.	SENT	.
At	PRP	at
Agra	NP0	agra
there	EX0	there
were	VBD	be
the	AT0	the
3d	NN0	3d
Bengal	NP0	bengal
Fusiliers	NP0	fusiliers
,	PUN	,
some	DT0	some
Sikhs	NN2	sikh
,	PUN	,
two	CRD	two
troops	NN2	troop
of	PRF	of
horse	NN1	horse
,	PUN	,
and	CJC	and
a	AT0	a
battery	NN1	battery
of	PRF	of
artillery	NN1	artillery
.	SENT	.
A	AT0	a
volunteer	NN1	volunteer
corps	NN0	corps
of	PRF	of
clerks	NN2	clerk
and	CJC	and
merchants	NN2	merchant
had	VHD	have
been	VBN	be
formed	VVN	form
,	PUN	,
and	CJC	and
this	DT0	this
I	PNP	i
joined	VVD	join|joined
,	PUN	,
wooden	AJ0	wooden
leg	NN1	leg
and	CJC	and
all	DT0	all
.	SENT	.
We	PNP	we
went	VVD	go
out	AVP	out
to	TO0	to
meet	VVI	meet
the	AT0	the
rebels	NN2	rebel
at	PRP	at
Shahgunge	NP0	Shahgunge
early	AJ0	early
in	PRP	in
July	NP0	july
,	PUN	,
and	CJC	and
we	PNP	we
beat	VVD	beat
them	PNP	they
back	AVP	back
for	PRP	for
a	AT0	a
time	NN1	time
,	PUN	,
but	CJC	but
our	DPS	we
powder	NN1	powder
gave	VVD	give
out	AVP	out
,	PUN	,
and	CJC	and
we	PNP	we
had	VHD	have
to	TO0	to
fall	VVI	fall
back	AVP	back
upon	PRP	upon
the	AT0	the
city	NN1	city
.	SENT	.
Nothing	PNI	nothing
but	CJC	but
the	AT0	the
worst	AJS	bad
news	NN1	news
came	VVD	come
to	PRP	to
us	PNP	we
from	PRP	from
every	AT0	every
side	NN1	side
,	PUN	,
---	NN1	---
which	DTQ	which
is	VBZ	be
not	XX0	not
to	TO0	to
be	VBI	be
wondered	VVN	wonder
at	PRP	at
,	PUN	,
for	PRP	for
if	CJS	if
you	PNP	you
look	VVB	look
at	PRP	at
the	AT0	the
map	NN1	map
you	PNP	you
will	VM0	will
see	VVI	see
that	CJT	that
we	PNP	we
were	VBD	be
right	AJ0	right
in	PRP	in
the	AT0	the
heart	NN1	heart
of	PRF	of
it	PNP	it
.	SENT	.
Lucknow	NP0	lucknow
is	VBZ	be
rather	AV0	rather
better	AJC	good
than	CJS	than
a	AT0	a
hundred	CRD	hundred
miles	NN2	mile
to	PRP	to
the	AT0	the
east	NN1	east
,	PUN	,
and	CJC	and
Cawnpore	NP0	cawnpore
about	AV0	about
as	CJS	as
far	AV0	far
to	PRP	to
the	AT0	the
south	NN1	south
.	SENT	.
From	PRP	from
every	AT0	every
point	NN1	point
on	PRP	on
the	AT0	the
compass	NN1	compass
there	EX0	there
was	VBD	be
nothing	PNI	nothing
but	PRP	but
torture	NN1	torture
and	CJC	and
murder	NN1	murder
and	CJC	and
outrage	NN1	outrage
.	SENT	.
""""	PUQ	""""
The	AT0	the
city	NN1	city
of	PRF	of
Agra	NP0	agra
is	VBZ	be
a	AT0	a
great	AJ0	great
place	NN1	place
,	PUN	,
swarming	VVG	swarm
with	PRP	with
fanatics	NN2	fanatic
and	CJC	and
fierce	AJ0	fierce
devil-worshippers	NN2	devil-worshippers
of	PRF	of
all	DT0	all
sorts	NN2	sort
.	SENT	.
Our	DPS	we
handful	NN1	handful
of	PRF	of
men	NN2	man
were	VBD	be
lost	VVN	lose|lost
among	PRP	among
the	AT0	the
narrow	AJ0	narrow
,	PUN	,
winding	AJ0	winding|wind
streets	NN2	street
.	SENT	.
Our	DPS	we
leader	NN1	leader
moved	VVD	move|moved
across	PRP	across
the	AT0	the
river	NN1	river
,	PUN	,
therefore	AV0	therefore
,	PUN	,
and	CJC	and
took	VVD	take
up	AVP	up
his	DPS	he
position	NN1	position
in	PRP	in
the	AT0	the
old	AJ0	old
fort	NN1	fort
at	PRP	at
Agra	NP0	agra
.	SENT	.
I	PNP	i
do	VDB	do
n't	XX0	not
know	VVI	know
if	CJS	if
any	DT0	any
of	PRF	of
you	PNP	you
gentlemen	NN2	gentleman
have	VHB	have
ever	AV0	ever
read	VVN	read
or	CJC	or
heard	VVD	hear
anything	PNI	anything
of	PRF	of
that	DT0	that
old	AJ0	old
fort	NN1	fort
.	SENT	.
It	PNP	it
is	VBZ	be
a	AT0	a
very	AV0	very
queer	AJ0	queer
place	NN1	place
,	PUN	,
---	AJ0	---
the	AT0	the
queerest	AJS	queer
that	CJT	that
ever	AV0	ever
I	PNP	i
was	VBD	be
in	PRP	in
,	PUN	,
and	CJC	and
I	PNP	i
have	VHB	have
been	VBN	be
in	PRP	in
some	DT0	some
rum	NN1	rum
corners	NN2	corner
,	PUN	,
too	AV0	too
.	SENT	.
First	ORD	first
of	PRF	of
all	DT0	all
,	PUN	,
it	PNP	it
is	VBZ	be
enormous	AJ0	enormous
in	PRP	in
size	NN1	size
.	SENT	.
I	PNP	i
should	VM0	should
think	VVI	think
that	CJT	that
the	AT0	the
enclosure	NN1	enclosure
must	VM0	must
be	VBI	be
acres	NN2	acre
and	CJC	and
acres	NN2	acre
.	SENT	.
There	EX0	there
is	VBZ	be
a	AT0	a
modern	AJ0	modern
part	NN1	part
,	PUN	,
which	DTQ	which
took	VVD	take
all	DT0	all
our	DPS	we
garrison	NN1	garrison
,	PUN	,
women	NN2	woman
,	PUN	,
children	NN2	child
,	PUN	,
stores	NN2	store
,	PUN	,
and	CJC	and
everything	PNI	everything
else	AV0	else
,	PUN	,
with	PRP	with
plenty	PNI	plenty
of	PRF	of
room	NN1	room
over	AVP	over
.	SENT	.
But	CJC	but
the	AT0	the
modern	AJ0	modern
part	NN1	part
is	VBZ	be
nothing	PNI	nothing
like	PRP	like
the	AT0	the
size	NN1	size
of	PRF	of
the	AT0	the
old	AJ0	old
quarter	NN1	quarter
,	PUN	,
where	CJS	where
nobody	PNI	nobody
goes	VVZ	go
,	PUN	,
and	CJC	and
which	DTQ	which
is	VBZ	be
given	VVN	give|given
over	AVP	over
to	PRP	to
the	AT0	the
scorpions	NN2	scorpion
and	CJC	and
the	AT0	the
centipedes	NN2	centipede
.	SENT	.
It	PNP	it
is	VBZ	be
all	AV0	all
full	AJ0	full
of	PRF	of
great	AJ0	great
deserted	AJ0	deserted|desert
halls	NN2	hall
,	PUN	,
and	CJC	and
winding	AJ0	winding|wind
passages	NN2	passage
,	PUN	,
and	CJC	and
long	AJ0	long
corridors	NN2	corridor
twisting	VVG	twisting|twist
in	AVP	in
and	CJC	and
out	AVP	out
,	PUN	,
so	AV0	so
that	CJT	that
it	PNP	it
is	VBZ	be
easy	AJ0	easy
enough	AV0	enough
for	PRP	for
folk	NN0	folk
to	TO0	to
get	VVI	get
lost	AJ0	lost|lose
in	PRP	in
it	PNP	it
.	SENT	.
For	PRP	for
this	DT0	this
reason	NN1	reason
it	PNP	it
was	VBD	be
seldom	AV0	seldom
that	CJT	that
any	DT0	any
one	PNI	one
went	VVD	go
into	PRP	into
it	PNP	it
,	PUN	,
though	CJS	though
now	AV0	now
and	CJC	and
again	AV0	again
a	AT0	a
party	NN1	party
with	PRP	with
torches	NN2	torch
might	VM0	might
go	VVI	go
exploring	VVG	explore|exploring
.	SENT	.
""""	PUQ	""""
The	AT0	the
river	NN1	river
washes	VVZ	wash
along	AVP	along
the	AT0	the
front	NN1	front
of	PRF	of
the	AT0	the
old	AJ0	old
fort	NN1	fort
,	PUN	,
and	CJC	and
so	AV0	so
protects	VVZ	protect
it	PNP	it
,	PUN	,
but	CJC	but
on	PRP	on
the	AT0	the
sides	NN2	side
and	CJC	and
behind	AV0	behind
there	EX0	there
are	VBB	be
many	DT0	many
doors	NN2	door
,	PUN	,
and	CJC	and
these	DT0	these
had	VHD	have
to	TO0	to
be	VBI	be
guarded	VVN	guard|guarded
,	PUN	,
of	PRF	of
course	NN1	course
,	PUN	,
in	PRP	in
the	AT0	the
old	AJ0	old
quarter	NN1	quarter
as	CJS	as
well	AV0	well
as	CJS	as
in	PRP	in
that	DT0	that
which	DTQ	which
was	VBD	be
actually	AV0	actually
held	VVN	hold
by	PRP	by
our	DPS	we
troops	NN2	troop
.	SENT	.
We	PNP	we
were	VBD	be
short-handed	AJ0	short-handed
,	PUN	,
with	PRP	with
hardly	AV0	hardly
men	NN2	man
enough	AV0	enough
to	PRP	to
man	NN1	man
the	AT0	the
angles	NN2	angle
of	PRF	of
the	AT0	the
building	NN1	building|build
and	CJC	and
to	TO0	to
serve	VVI	serve
the	AT0	the
guns	NN2	gun
.	SENT	.
It	PNP	it
was	VBD	be
impossible	AJ0	impossible
for	PRP	for
us	PNP	we
,	PUN	,
therefore	AV0	therefore
,	PUN	,
to	PRP	to
station	NN1	station
a	AT0	a
strong	AJ0	strong
guard	NN1	guard
at	PRP	at
every	AT0	every
one	CRD	one
of	PRF	of
the	AT0	the
innumerable	AJ0	innumerable
gates	NN2	gate
.	SENT	.
What	DTQ	what
we	PNP	we
did	VDD	do
was	VBD	be
to	TO0	to
organize	VVI	organize
a	AT0	a
central	AJ0	central
guard-house	NN1	guard-house
in	PRP	in
the	AT0	the
middle	NN1	middle
of	PRF	of
the	AT0	the
fort	NN1	fort
,	PUN	,
and	CJC	and
to	TO0	to
leave	VVI	leave
each	DT0	each
gate	NN1	gate
under	PRP	under
the	AT0	the
charge	NN1	charge
of	PRF	of
one	CRD	one
white	AJ0	white
man	NN1	man
and	CJC	and
two	CRD	two
or	CJC	or
three	CRD	three
natives	NN2	native
.	SENT	.
I	PNP	i
was	VBD	be
selected	VVN	select|selected
to	TO0	to
take	VVI	take
charge	NN1	charge
during	PRP	during
certain	AJ0	certain
hours	NN2	hour
of	PRF	of
the	AT0	the
night	NN1	night
of	PRF	of
a	AT0	a
small	AJ0	small
isolated	AJ0	isolated|isolate
door	NN1	door
upon	PRP	upon
the	AT0	the
southwest	NN1	southwest
side	NN1	side
of	PRF	of
the	AT0	the
building	NN1	building|build
.	SENT	.
Two	CRD	two
Sikh	AJ0	sikh
troopers	NN2	trooper
were	VBD	be
placed	VVN	place
under	PRP	under
my	DPS	i
command	NN1	command
,	PUN	,
and	CJC	and
I	PNP	i
was	VBD	be
instructed	VVN	instruct
if	CJS	if
anything	PNI	anything
went	VVD	go
wrong	AJ0	wrong
to	TO0	to
fire	VVI	fire
my	DPS	i
musket	NN1	musket
,	PUN	,
when	CJS	when
I	PNP	i
might	VM0	might
rely	VVI	rely
upon	PRP	upon
help	NN1	help
coming	VVG	come|coming
at	PRP	at
once	AV0	once
from	PRP	from
the	AT0	the
central	AJ0	central
guard	NN1	guard
.	SENT	.
As	CJS	as
the	AT0	the
guard	NN1	guard
was	VBD	be
a	AT0	a
good	AJ0	good
two	CRD	two
hundred	CRD	hundred
paces	NN2	pace
away	AV0	away
,	PUN	,
however	AV0	however
,	PUN	,
and	CJC	and
as	CJS	as
the	AT0	the
space	NN1	space
between	PRP	between
was	VBD	be
cut	VVN	cut
up	AVP	up
into	PRP	into
a	AT0	a
labyrinth	NN1	labyrinth
of	PRF	of
passages	NN2	passage
and	CJC	and
corridors	NN2	corridor
,	PUN	,
I	PNP	i
had	VHD	have
great	AJ0	great
doubts	NN2	doubt
as	CJS	as
to	PRP	to
whether	CJS	whether
they	PNP	they
could	VM0	could
arrive	VVI	arrive
in	PRP	in
time	NN1	time
to	TO0	to
be	VBI	be
of	PRF	of
any	DT0	any
use	NN1	use
in	PRP	in
case	NN1	case
of	PRF	of
an	AT0	an
actual	AJ0	actual
attack	NN1	attack
.	SENT	.
""""	PUQ	""""
Well	AV0	well
,	PUN	,
I	PNP	i
was	VBD	be
pretty	AV0	pretty
proud	AJ0	proud
at	PRP	at
having	VHG	have
this	DT0	this
small	AJ0	small
command	NN1	command
given	VVN	give|given
me	PNP	i
,	PUN	,
since	CJS	since
I	PNP	i
was	VBD	be
a	AT0	a
raw	AJ0	raw
recruit	NN1	recruit
,	PUN	,
and	CJC	and
a	AT0	a
game-legged	AJ0	game-legged
one	PNI	one
at	PRP	at
that	DT0	that
.	SENT	.
For	PRP	for
two	CRD	two
nights	NN2	night
I	PNP	i
kept	VVD	keep
the	AT0	the
watch	NN1	watch
with	PRP	with
my	DPS	i
Punjaubees	NN2	Punjaubees
.	SENT	.
They	PNP	they
were	VBD	be
tall	AJ0	tall
,	PUN	,
fierce-looking	AJ0	fierce-looking
chaps	NN2	chap
,	PUN	,
Mahomet	NP0	mahomet
Singh	NP0	singh
and	CJC	and
Abdullah	NP0	abdullah
Khan	NP0	khan
by	PRP	by
name	NN1	name
,	PUN	,
both	DT0	both
old	AJ0	old
fighting-men	NN2	fighting-man
who	PNQ	who
had	VHD	have
borne	VVN	bear|borne
arms	NN2	arm
against	PRP	against
us	PNP	we
at	PRP	at
Chilian-wallah	NP0	Chilian-wallah
.	SENT	.
They	PNP	they
could	VM0	could
talk	VVI	talk
English	AJ0	english
pretty	AV0	pretty
well	AV0	well
,	PUN	,
but	CJC	but
I	PNP	i
could	VM0	could
get	VVI	get
little	DT0	little
out	AVP	out
of	PRF	of
them	PNP	they
.	SENT	.
They	PNP	they
preferred	VVD	prefer|preferred
to	TO0	to
stand	VVI	stand
together	AV0	together
and	CJC	and
jabber	VVI	jabber
all	DT0	all
night	NN1	night
in	PRP	in
their	DPS	they
queer	AJ0	queer
Sikh	AJ0	sikh
lingo	NN1	lingo
.	SENT	.
For	PRP	for
myself	PNX	myself
,	PUN	,
I	PNP	i
used	VM0	used
to	TO0	to
stand	VVI	stand
outside	PRP	outside
the	AT0	the
gate-way	NN1	gate-way
,	PUN	,
looking	VVG	look|looking
down	AVP	down
on	PRP	on
the	AT0	the
broad	AJ0	broad
,	PUN	,
winding	AJ0	winding|wind
river	NN1	river
and	CJC	and
on	PRP	on
the	AT0	the
twinkling	AJ0	twinkle|twinkling
lights	NN2	light
of	PRF	of
the	AT0	the
great	AJ0	great
city	NN1	city
.	SENT	.
The	AT0	the
beating	NN1	beating|beat
of	PRF	of
drums	NN2	drum
,	PUN	,
the	AT0	the
rattle	NN1	rattle
of	PRF	of
tomtoms	NN2	tomtoms
,	PUN	,
and	CJC	and
the	AT0	the
yells	NN2	yell
and	CJC	and
howls	NN2	howl
of	PRF	of
the	AT0	the
rebels	NN2	rebel
,	PUN	,
drunk	VVN	drink|drunk
with	PRP	with
opium	NN1	opium
and	CJC	and
with	PRP	with
bang	NN1	bang
,	PUN	,
were	VBD	be
enough	AV0	enough
to	TO0	to
remind	VVI	remind
us	PNP	we
all	DT0	all
night	NN1	night
of	PRF	of
our	DPS	we
dangerous	AJ0	dangerous
neighbors	NN2	neighbor
across	PRP	across
the	AT0	the
stream	NN1	stream
.	SENT	.
Every	AT0	every
two	CRD	two
hours	NN2	hour
the	AT0	the
officer	NN1	officer
of	PRF	of
the	AT0	the
night	NN1	night
used	VVN	use|used
to	TO0	to
come	VVI	come
round	AVP	round
to	PRP	to
all	DT0	all
the	AT0	the
posts	NN2	post
,	PUN	,
to	TO0	to
make	VVI	make
sure	AJ0	sure
that	CJT	that
all	DT0	all
was	VBD	be
well	AV0	well
.	SENT	.
""""	PUQ	""""
The	AT0	the
third	ORD	third
night	NN1	night
of	PRF	of
my	DPS	i
watch	NN1	watch
was	VBD	be
dark	AJ0	dark
and	CJC	and
dirty	AJ0	dirty
,	PUN	,
with	PRP	with
a	AT0	a
small	AJ0	small
,	PUN	,
driving	AJ0	driving|drive
rain	NN1	rain
.	SENT	.
It	PNP	it
was	VBD	be
dreary	AJ0	dreary
work	NN1	work
standing	VVG	stand|standing
in	PRP	in
the	AT0	the
gate-way	AJ0	gate-way
hour	NN1	hour
after	PRP	after
hour	NN1	hour
in	PRP	in
such	DT0	such
weather	NN1	weather
.	SENT	.
I	PNP	i
tried	VVD	try|tried
again	AV0	again
and	CJC	and
again	AV0	again
to	TO0	to
make	VVI	make
my	DPS	i
Sikhs	NN2	sikh
talk	VVB	talk
,	PUN	,
but	CJC	but
without	PRP	without
much	DT0	much
success	NN1	success
.	SENT	.
At	PRP	at
two	CRD	two
in	PRP	in
the	AT0	the
morning	NN1	morning
the	AT0	the
rounds	NN2	round
passed	VVN	pass|passed
,	PUN	,
and	CJC	and
broke	VVD	break|broke
for	PRP	for
a	AT0	a
moment	NN1	moment
the	AT0	the
weariness	NN1	weariness
of	PRF	of
the	AT0	the
night	NN1	night
.	SENT	.
Finding	VVG	find|finding
that	CJT	that
my	DPS	i
companions	NN2	companion
would	VM0	would
not	XX0	not
be	VBI	be
led	VVN	lead
into	PRP	into
conversation	NN1	conversation
,	PUN	,
I	PNP	i
took	VVD	take
out	AVP	out
my	DPS	i
pipe	NN1	pipe
,	PUN	,
and	CJC	and
laid	VVD	lay|laid
down	AVP	down
my	DPS	i
musket	NN1	musket
to	TO0	to
strike	VVI	strike
the	AT0	the
match	NN1	match
.	SENT	.
In	PRP	in
an	AT0	an
instant	NN1	instant
the	AT0	the
two	CRD	two
Sikhs	NN2	sikh
were	VBD	be
upon	PRP	upon
me	PNP	i
.	SENT	.
One	CRD	one
of	PRF	of
them	PNP	they
snatched	VVD	snatch|snatched
my	DPS	i
firelock	NN1	firelock
up	AVP	up
and	CJC	and
levelled	VVD	level|levelled
it	PNP	it
at	PRP	at
my	DPS	i
head	NN1	head
,	PUN	,
while	CJS	while
the	AT0	the
other	NN1	other
held	VVD	hold|held
a	AT0	a
great	AJ0	great
knife	NN1	knife
to	PRP	to
my	DPS	i
throat	NN1	throat
and	CJC	and
swore	VVD	swear
between	PRP	between
his	DPS	he
teeth	NN2	tooth
that	CJT	that
he	PNP	he
would	VM0	would
plunge	VVI	plunge
it	PNP	it
into	PRP	into
me	PNP	i
if	CJS	if
I	PNP	i
moved	VVD	move|moved
a	AT0	a
step	NN1	step
.	SENT	.
""""	PUQ	""""
My	DPS	i
first	ORD	first
thought	NN1	thought
was	VBD	be
that	CJT	that
these	DT0	these
fellows	NN2	fellow
were	VBD	be
in	PRP	in
league	NN1	league
with	PRP	with
the	AT0	the
rebels	NN2	rebel
,	PUN	,
and	CJC	and
that	CJT	that
this	DT0	this
was	VBD	be
the	AT0	the
beginning	NN1	beginning|begin
of	PRF	of
an	AT0	an
assault	NN1	assault
.	SENT	.
If	CJS	if
our	DPS	we
door	NN1	door
were	VBD	be
in	PRP	in
the	AT0	the
hands	NN2	hand
of	PRF	of
the	AT0	the
Sepoys	NP0	Sepoys
the	AT0	the
place	NN1	place
must	VM0	must
fall	VVI	fall
,	PUN	,
and	CJC	and
the	AT0	the
women	NN2	woman
and	CJC	and
children	NN2	child
be	VBI	be
treated	VVN	treat|treated
as	CJS	as
they	PNP	they
were	VBD	be
in	PRP	in
Cawnpore	NP0	cawnpore
.	SENT	.
Maybe	AV0	maybe
you	PNP	you
gentlemen	NN2	gentleman
think	VVB	think
that	CJT	that
I	PNP	i
am	VBB	be
just	AV0	just
making	VVG	make|making
out	AVP	out
a	AT0	a
case	NN1	case
for	PRP	for
myself	PNX	myself
,	PUN	,
but	CJC	but
I	PNP	i
give	VVB	give
you	PNP	you
my	DPS	i
word	NN1	word
that	CJT	that
when	CJS	when
I	PNP	i
thought	VVD	think
of	PRF	of
that	DT0	that
,	PUN	,
though	CJS	though
I	PNP	i
felt	VVD	feel
the	AT0	the
point	NN1	point
of	PRF	of
the	AT0	the
knife	NN1	knife
at	PRP	at
my	DPS	i
throat	NN1	throat
,	PUN	,
I	PNP	i
opened	VVD	open|opened
my	DPS	i
mouth	NN1	mouth
with	PRP	with
the	AT0	the
intention	NN1	intention
of	PRF	of
giving	VVG	give|giving
a	AT0	a
scream	NN1	scream
,	PUN	,
if	CJS	if
it	PNP	it
was	VBD	be
my	DPS	i
last	ORD	last
one	PNI	one
,	PUN	,
which	DTQ	which
might	VM0	might
alarm	VVI	alarm
the	AT0	the
main	AJ0	main
guard	NN1	guard
.	SENT	.
The	AT0	the
man	NN1	man
who	PNQ	who
held	VVD	hold|held
me	PNP	i
seemed	VVD	seem
to	TO0	to
know	VVI	know
my	DPS	i
thoughts	NN2	thought
;	PUN	;
for	PRP	for
,	PUN	,
even	AV0	even
as	CJS	as
I	PNP	i
braced	VVD	brace
myself	PNX	myself
to	PRP	to
it	PNP	it
,	PUN	,
he	PNP	he
whispered	VVD	whisper|whispered
,	PUN	,
'	PUQ	'
Do	VDB	do
n't	XX0	not
make	VVI	make
a	AT0	a
noise	NN1	noise
.	SENT	.
The	AT0	the
fort	NN1	fort
is	VBZ	be
safe	AJ0	safe
enough	AV0	enough
.	SENT	.
There	EX0	there
are	VBB	be
no	AT0	no
rebel	NN1	rebel
dogs	NN2	dog
on	PRP	on
this	DT0	this
side	NN1	side
of	PRF	of
the	AT0	the
river	NN1	river
.	SENT	.
'	PUQ	'
There	EX0	there
was	VBD	be
the	AT0	the
ring	NN1	ring
of	PRF	of
truth	NN1	truth
in	PRP	in
what	DTQ	what
he	PNP	he
said	VVD	say|said
,	PUN	,
and	CJC	and
I	PNP	i
knew	VVD	know
that	CJT	that
if	CJS	if
I	PNP	i
raised	VVD	raise|raised
my	DPS	i
voice	NN1	voice
I	PNP	i
was	VBD	be
a	AT0	a
dead	AJ0	dead
man	NN1	man
.	SENT	.
I	PNP	i
could	VM0	could
read	VVI	read
it	PNP	it
in	PRP	in
the	AT0	the
fellow	NN1	fellow
's	POS	's
brown	AJ0	brown
eyes	NN2	eye
.	SENT	.
I	PNP	i
waited	VVD	wait
,	PUN	,
therefore	AV0	therefore
,	PUN	,
in	PRP	in
silence	NN1	silence
,	PUN	,
to	TO0	to
see	VVI	see
what	DTQ	what
it	PNP	it
was	VBD	be
that	CJT	that
they	PNP	they
wanted	VVD	want|wanted
from	PRP	from
me	PNP	i
.	SENT	.
""""	PUQ	""""
'	PUQ	'
Listen	VVB	listen
to	PRP	to
me	PNP	i
,	PUN	,
Sahib	NP0	Sahib
,	PUN	,
'	PUQ	'
said	VVD	say|said
the	AT0	the
taller	AJC	tall
and	CJC	and
fiercer	AJC	fierce
of	PRF	of
the	AT0	the
pair	NN0	pair
,	PUN	,
the	AT0	the
one	PNI	one
whom	PNQ	whom
they	PNP	they
called	VVD	call|called
Abdullah	NP0	abdullah
Khan	NP0	khan
.	SENT	.
'	PUQ	'
You	PNP	you
must	VM0	must
either	AV0	either
be	VBI	be
with	PRP	with
us	PNP	we
now	AV0	now
or	CJC	or
you	PNP	you
must	VM0	must
be	VBI	be
silenced	VVN	silence
forever	AV0	forever
.	SENT	.
The	AT0	the
thing	NN1	thing
is	VBZ	be
too	AV0	too
great	AJ0	great
a	AT0	a
one	PNI	one
for	PRP	for
us	PNP	we
to	TO0	to
hesitate	VVI	hesitate
.	SENT	.
Either	AV0	either
you	PNP	you
are	VBB	be
heart	NN1	heart
and	CJC	and
soul	NN1	soul
with	PRP	with
us	PNP	we
on	PRP	on
your	DPS	you
oath	NN1	oath
on	PRP	on
the	AT0	the
cross	NN1	cross
of	PRF	of
the	AT0	the
Christians	NN2	christian
,	PUN	,
or	CJC	or
your	DPS	you
body	NN1	body
this	DT0	this
night	NN1	night
shall	VM0	shall
be	VBI	be
thrown	VVN	throw
into	PRP	into
the	AT0	the
ditch	NN1	ditch
and	CJC	and
we	PNP	we
shall	VM0	shall
pass	VVI	pass
over	AVP	over
to	PRP	to
our	DPS	we
brothers	NN2	brother
in	PRP	in
the	AT0	the
rebel	NN1	rebel
army	NN1	army
.	SENT	.
There	EX0	there
is	VBZ	be
no	AT0	no
middle	AJ0	middle
way	NN1	way
.	SENT	.
Which	DTQ	which
is	VBZ	be
it	PNP	it
to	TO0	to
be	VBI	be
,	PUN	,
death	NN1	death
or	CJC	or
life	NN1	life
?	SENT	?
We	PNP	we
can	VM0	can
only	AV0	only
give	VVI	give
you	PNP	you
three	CRD	three
minutes	NN2	minute
to	TO0	to
decide	VVI	decide
,	PUN	,
for	PRP	for
the	AT0	the
time	NN1	time
is	VBZ	be
passing	AJ0	passing|pass
,	PUN	,
and	CJC	and
all	DT0	all
must	VM0	must
be	VBI	be
done	VDN	do
before	PRP	before
the	AT0	the
rounds	NN2	round
come	VVB	come
again	AV0	again
.	SENT	.
'	PUQ	'
""""	PUQ	""""
'	PUQ	'
How	AVQ	how
can	VM0	can
I	PNP	i
decide	VVI	decide
?	SENT	?
'	PUQ	'
said	VVD	say|said
I	PNP	i
.	SENT	.
'	PUQ	'
You	PNP	you
have	VHB	have
not	XX0	not
told	VVN	tell
me	PNP	i
what	DTQ	what
you	PNP	you
want	VVB	want
of	PRF	of
me	PNP	i
.	SENT	.
But	CJC	but
I	PNP	i
tell	VVB	tell
you	PNP	you
now	AV0	now
that	CJT	that
if	CJS	if
it	PNP	it
is	VBZ	be
anything	PNI	anything
against	PRP	against
the	AT0	the
safety	NN1	safety
of	PRF	of
the	AT0	the
fort	NN1	fort
I	PNP	i
will	VM0	will
have	VHI	have
no	AT0	no
truck	NN1	truck
with	PRP	with
it	PNP	it
,	PUN	,
so	AV0	so
you	PNP	you
can	VM0	can
drive	VVI	drive
home	AV0	home
your	DPS	you
knife	NN1	knife
and	CJC	and
welcome	NN1	welcome
.	SENT	.
'	PUQ	'
""""	PUQ	""""
'	PUQ	'
It	PNP	it
is	VBZ	be
nothing	PNI	nothing
against	PRP	against
the	AT0	the
fort	NN1	fort
,	PUN	,
'	PUQ	'
said	VVD	say|said
he	PNP	he
.	SENT	.
'	PUQ	'
We	PNP	we
only	AV0	only
ask	VVB	ask
you	PNP	you
to	TO0	to
do	VDI	do
that	DT0	that
which	DTQ	which
your	DPS	you
countrymen	NN2	countryman
come	VVB	come
to	PRP	to
this	DT0	this
land	NN1	land
for	PRP	for
.	SENT	.
We	PNP	we
ask	VVB	ask
you	PNP	you
to	TO0	to
be	VBI	be
rich	AJ0	rich
.	SENT	.
If	CJS	if
you	PNP	you
will	VM0	will
be	VBI	be
one	CRD	one
of	PRF	of
us	PNP	we
this	DT0	this
night	NN1	night
,	PUN	,
we	PNP	we
will	VM0	will
swear	VVI	swear
to	PRP	to
you	PNP	you
upon	PRP	upon
the	AT0	the
naked	AJ0	naked
knife	NN1	knife
,	PUN	,
and	CJC	and
by	PRP	by
the	AT0	the
threefold	AJ0	threefold
oath	NN1	oath
which	DTQ	which
no	AT0	no
Sikh	AJ0	sikh
was	VBD	be
ever	AV0	ever
known	VVN	know|known
to	TO0	to
break	VVI	break
,	PUN	,
that	CJT	that
you	PNP	you
shall	VM0	shall
have	VHI	have
your	DPS	you
fair	AJ0	fair
share	NN1	share
of	PRF	of
the	AT0	the
loot	NN1	loot
.	SENT	.
A	AT0	a
quarter	NN1	quarter
of	PRF	of
the	AT0	the
treasure	NN1	treasure
shall	VM0	shall
be	VBI	be
yours	PNP	yours
.	SENT	.
We	PNP	we
can	VM0	can
say	VVI	say
no	AT0	no
fairer	AJC	fair
.	SENT	.
'	PUQ	'
""""	PUQ	""""
'	PUQ	'
But	CJC	but
what	DTQ	what
is	VBZ	be
the	AT0	the
treasure	NN1	treasure
,	PUN	,
then	AV0	then
?	SENT	?
'	PUQ	'
I	PNP	i
asked	VVD	ask
.	SENT	.
'	PUQ	'
I	PNP	i
am	VBB	be
as	AV0	as
ready	AJ0	ready
to	TO0	to
be	VBI	be
rich	AJ0	rich
as	CJS	as
you	PNP	you
can	VM0	can
be	VBI	be
,	PUN	,
if	CJS	if
you	PNP	you
will	VM0	will
but	CJC	but
show	VVB	show
me	PNP	i
how	AVQ	how
it	PNP	it
can	VM0	can
